"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","0","","32.267","1","6.45","1","6.88","1","","","13.95","1","0.01","2","0.98","1","25.37","1","9","2"
"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","10","","32.267","1","6.45","1","6.86","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","20","","32.27","1","6.46","1","6.92","1","","","14.02","1","0.56","2","1.04","1","28.91","1","",""
"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","30","","32.27","1","6.47","1","6.89","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","50","","32.274","1","6.49","1","7.18","1","","","13.81","1","0.54","2","0.99","1","29.24","1","",""
"정선해양관측","307-09","2006-02-11 17:10:00","124.58","36.925","0","75","","32.285","1","6.51","1","6.88","1","","","14.05","1","0.63","2","1","1","28.52","1","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","0","","32.832","1","7.25","1","7.33","1","","","11.75","1","0.04","2","0.79","1","13.03","1","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","10","","32.861","1","6.85","1","7.6","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","20","","32.855","1","6.82","1","7.6","1","","","12.28","1","0.03","2","0.79","1","12.7","1","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","30","","32.867","1","6.81","1","7.66","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","50","","32.971","1","6.34","1","7.35","1","","","11.94","1","0.03","2","0.8","1","14.51","1","",""
"정선해양관측","307-09","2006-04-14 20:50:00","124.58","36.925","0","75","","32.967","1","6.33","1","7.06","1","","","13.12","1","0.03","2","0.81","1","13.73","1","",""
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","0","","32.565","1","17.59","1","6.24","1","","","1.49","1","0.11","2","0.12","1","5.05","1","9.5","2"
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","10","","32.685","1","16.98","1","6.48","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","20","","32.979","1","7.06","1","6.19","1","","","9.87","1","0.1","2","0.73","1","2.62","1","",""
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","30","","32.906","1","7.04","1","6.37","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","50","","32.866","1","7.04","1","6.07","1","","","9.04","1","0.19","2","0.74","1","1.89","1","",""
"정선해양관측","307-09","2006-06-13 16:50:00","124.58","36.925","0","70","","32.862","1","7.04","1","5.81","1","","","9.53","1","0.09","2","0.71","1","2.47","1","",""
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","0","","32.142","1","28.03","1","5.21","1","","","1.36","1","0.46","2","0.1","1","1.51","1","14.5","2"
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","10","","32.157","1","24.68","1","5.33","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","20","","32.89","1","19.08","1","6.59","1","","","2.44","1","0.03","2","0.1","1","0.58","1","",""
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","30","","32.811","1","12.82","1","5.97","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","50","","32.805","1","7.57","1","5.72","1","","","12.82","1","0.05","2","0.89","1","3.9","1","",""
"정선해양관측","307-09","2006-08-09 17:20:00","124.58","36.925","0","75","","32.796","1","7.51","1","5.91","1","","","11.33","1","0.08","2","0.91","1","5.62","1","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","0","","31.54","1","21.95","1","5.75","1","","","4.84","1","0.17","2","0.01","1","14.47","1","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","10","","31.548","1","21.97","1","5.6","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","20","","31.549","1","21.97","1","5.66","1","","","5.83","1","","","0.01","1","3.58","1","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","30","","32.489","1","16.22","1","7.1","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","50","","32.9","1","8.41","1","5.65","1","","","13.7","1","0.01","2","0.83","1","13.54","1","",""
"정선해양관측","307-09","2006-10-12 19:50:00","124.58","36.925","0","75","","32.908","1","8.28","1","5.53","1","","","13.7","1","0.03","2","1.15","1","6.59","1","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","0","","32.273","1","11.48","1","6.41","1","","","6.42","1","4.56","2","0.04","1","4.45","1","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","10","","32.308","1","11.48","1","6.65","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","20","","32.313","1","11.49","1","6.15","1","","","5.62","1","5.7","2","0.02","1","5.47","1","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","30","","32.321","1","11.49","1","6.35","1","","","","","","","","","","","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","50","","33.169","1","8.31","1","4.41","1","","","16.26","1","5.35","2","1","1","5.21","1","",""
"정선해양관측","307-09","2006-12-14 20:15:00","124.58","36.925","0","68","","33.165","1","8.3","1","4.41","1","","","15.43","1","4.95","2","0.94","1","4.78","1","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","0","","32.589","1","7.98","1","6.45","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","10","","32.602","1","8.02","1","6.57","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","20","","32.607","1","8.03","1","6.43","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","30","","32.61","1","8.03","1","6.32","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","50","","32.708","1","8.32","1","5.93","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-01-01 03:10:00","124.3717","36.925","0","73","","32.82","1","8.47","1","5.79","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","0","","32.206","1","6.42","1","7.29","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","10","","32.206","1","6.43","1","7.18","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","20","","32.208","1","6.42","1","7.15","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","30","","32.219","1","6.43","1","7.12","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","50","","32.273","1","6.42","1","7.08","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-02-11 18:25:00","124.3717","36.925","0","70","","32.277","1","6.42","1","7.06","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","0","","32.829","1","6.84","1","7.62","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","10","","32.817","1","6.64","1","7.36","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","20","","32.819","1","6.59","1","7.48","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","30","","32.844","1","6.65","1","7.3","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","50","","32.946","1","6.45","1","7.6","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-04-14 23:00:00","124.3717","36.925","0","70","","32.945","1","6.44","1","7.28","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","0","","32.67","1","18.15","1","5.87","1","","","","","","","","","","","11","2"
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","10","","32.646","1","17.11","1","5.92","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","20","","32.95","1","8.05","1","6.15","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","30","","32.932","1","7.21","1","6.46","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","50","","32.946","1","7.35","1","5.97","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-06-13 18:05:00","124.3717","36.925","0","70","","32.985","1","7.45","1","5.87","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","0","","32.058","1","28.38","1","5.24","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","10","","32.103","1","24.99","1","5.68","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","20","","32.55","1","17.69","1","6.88","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","30","","32.607","1","9.76","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","50","","32.66","1","7.77","1","5.68","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-08-09 18:25:00","124.3717","36.925","0","70","","32.664","1","7.71","1","5.77","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","0","","31.498","1","21.9","1","5.73","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","10","","31.51","1","21.9","1","5.53","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","20","","31.512","1","21.9","1","5.49","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","30","","32.843","1","13.03","1","6.46","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","50","","32.922","1","8.25","1","5.47","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-10-12 20:55:00","124.3717","36.925","0","70","","32.894","1","7.85","1","5.7","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","0","","32.275","1","11.25","1","6.68","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","10","","32.279","1","11.27","1","6.41","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","20","","32.276","1","11.21","1","6.55","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","30","","32.277","1","11.11","1","6.42","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","50","","33.193","1","8.33","1","4.73","1","","","","","","","","","","","",""
"정선해양관측","307-10","2006-12-14 21:30:00","124.3717","36.925","0","74","","33.196","1","8.33","1","4.87","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-02-12 09:20:00","126.24","36.33","0","0","","31.77","1","3.29","1","7.68","1","","","15.63","1","0.34","2","1.02","1","35.5","1","1","2"
"정선해양관측","308-01","2006-02-12 09:20:00","126.24","36.33","0","10","","31.779","1","3.29","1","7.55","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-02-12 09:20:00","126.24","36.33","0","16","","31.767","1","3.29","1","","","","","","","","","","","","","",""
"정선해양관측","308-01","2006-04-15 14:05:00","126.24","36.33","0","0","","31.829","1","7.07","1","7.59","1","","","6.61","1","0.02","2","0.55","1","14.95","1","1","2"
"정선해양관측","308-01","2006-04-15 14:05:00","126.24","36.33","0","10","","31.833","1","6.95","1","7.53","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-04-15 14:05:00","126.24","36.33","0","20","","31.871","1","6.91","1","7.63","1","","","7.32","1","0.02","2","0.57","1","14.78","1","",""
"정선해양관측","308-01","2006-06-14 09:50:00","126.24","36.33","0","0","","31.7","1","16.01","1","6.44","1","","","3.08","1","0.01","2","0.23","1","7.9","1","3","2"
"정선해양관측","308-01","2006-06-14 09:50:00","126.24","36.33","0","10","","31.705","1","15.94","1","6.37","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-08-10 12:50:00","126.24","36.33","0","0","","30.297","1","24.46","1","7.01","1","","","6.02","1","","","0.18","1","0.22","1","3","2"
"정선해양관측","308-01","2006-08-10 12:50:00","126.24","36.33","0","10","","30.293","1","23.39","1","5.87","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-08-10 12:50:00","126.24","36.33","0","15","","30.787","1","21.72","1","4.81","1","","","8.2","1","0.08","2","0.3","1","0.04","1","",""
"정선해양관측","308-01","2006-10-13 10:45:00","126.24","36.33","0","0","","32.027","1","20.07","1","5.83","1","","","5.61","1","0.01","2","0.22","1","2.23","1","2.5","2"
"정선해양관측","308-01","2006-10-13 10:45:00","126.24","36.33","0","10","","32.017","1","20","1","5.5","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-10-13 10:45:00","126.24","36.33","0","15","","32.02","1","19.99","1","5.69","1","","","5.73","1","","","0.25","1","9.48","1","",""
"정선해양관측","308-01","2006-12-15 09:25:00","126.24","36.33","0","0","","32.205","1","11.55","1","6.42","1","","","13.03","1","5.68","2","0.67","1","5.55","1","3.5","2"
"정선해양관측","308-01","2006-12-15 09:25:00","126.24","36.33","0","10","","32.213","1","11.56","1","6.49","1","","","","","","","","","","","",""
"정선해양관측","308-01","2006-12-15 09:25:00","126.24","36.33","0","19","","32.223","1","11.29","1","6.58","1","","","13.22","1","16.23","2","0.67","1","15.91","1","",""
"정선해양관측","308-02","2006-02-12 08:10:00","126.0383","36.33","0","0","","31.874","1","4.17","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-02-12 08:10:00","126.0383","36.33","0","10","","31.87","1","4.18","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-02-12 08:10:00","126.0383","36.33","0","20","","31.878","1","4.18","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-04-15 13:00:00","126.0383","36.33","0","0","","31.885","1","6.01","1","","","","","","","","","","","","","1.5","2"
"정선해양관측","308-02","2006-04-15 13:00:00","126.0383","36.33","0","10","","31.891","1","5.76","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-04-15 13:00:00","126.0383","36.33","0","20","","31.947","1","5.69","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-04-15 13:00:00","126.0383","36.33","0","25","","31.969","1","5.71","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-06-14 08:40:00","126.0383","36.33","0","0","","31.863","1","14.94","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-06-14 08:40:00","126.0383","36.33","0","10","","31.95","1","14.59","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-06-14 08:40:00","126.0383","36.33","0","20","","32.081","1","13.88","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-06-14 08:40:00","126.0383","36.33","0","25","","32.075","1","13.78","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-08-10 11:50:00","126.0383","36.33","0","0","","29.709","1","26.54","1","","","","","","","","","","","","","4","2"
"정선해양관측","308-02","2006-08-10 11:50:00","126.0383","36.33","0","10","","30.303","1","23.2","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-08-10 11:50:00","126.0383","36.33","0","20","","31.457","1","21.03","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-10-13 09:45:00","126.0383","36.33","0","0","","31.923","1","19.69","1","","","","","","","","","","","","","5","2"
"정선해양관측","308-02","2006-10-13 09:45:00","126.0383","36.33","0","10","","31.941","1","19.68","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-10-13 09:45:00","126.0383","36.33","0","20","","31.942","1","19.58","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-10-13 09:45:00","126.0383","36.33","0","25","","31.972","1","19.11","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-12-15 08:30:00","126.0383","36.33","0","0","","32.217","1","12.15","1","","","","","","","","","","","","","2.5","2"
"정선해양관측","308-02","2006-12-15 08:30:00","126.0383","36.33","0","10","","32.235","1","12.14","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-12-15 08:30:00","126.0383","36.33","0","20","","32.246","1","12.16","1","","","","","","","","","","","","","",""
"정선해양관측","308-02","2006-12-15 08:30:00","126.0383","36.33","0","28","","32.259","1","12.18","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-02-12 06:50:00","125.833","36.33","0","0","","32.077","1","4.06","1","7.35","1","","","13.39","1","0.59","2","1.07","1","34.74","1","",""
"정선해양관측","308-03","2006-02-12 06:50:00","125.833","36.33","0","10","","32.077","1","4.06","1","7.43","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-02-12 06:50:00","125.833","36.33","0","20","","32.086","1","4.07","1","7.42","1","","","13.31","1","0.47","2","1.12","1","33.18","1","",""
"정선해양관측","308-03","2006-02-12 06:50:00","125.833","36.33","0","30","","32.096","1","4.09","1","7.55","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-02-12 06:50:00","125.833","36.33","0","40","","32.102","1","4.09","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-04-15 12:00:00","125.833","36.33","0","0","","32.201","1","5.98","1","7.52","1","","","11.78","1","0.02","2","0.78","1","16.8","1","3","2"
"정선해양관측","308-03","2006-04-15 12:00:00","125.833","36.33","0","10","","32.183","1","5.82","1","7.43","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-04-15 12:00:00","125.833","36.33","0","20","","32.195","1","5.75","1","7.02","1","","","12.59","1","0.03","2","0.81","1","16.41","1","",""
"정선해양관측","308-03","2006-04-15 12:00:00","125.833","36.33","0","30","","32.292","1","5.69","1","7.52","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-04-15 12:00:00","125.833","36.33","0","40","","32.314","1","5.7","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-06-14 07:30:00","125.833","36.33","0","0","","32.376","1","18.41","1","6.74","1","","","2.5","1","0.02","2","0.15","1","10.51","1","",""
"정선해양관측","308-03","2006-06-14 07:30:00","125.833","36.33","0","10","","32.279","1","17.73","1","6.85","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-06-14 07:30:00","125.833","36.33","0","20","","32.447","1","14.69","1","5.81","1","","","4.53","1","","","0.2","1","2.73","1","",""
"정선해양관측","308-03","2006-06-14 07:30:00","125.833","36.33","0","30","","32.643","1","9.77","1","5.74","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-06-14 07:30:00","125.833","36.33","0","40","","32.641","1","8.83","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-08-10 10:40:00","125.833","36.33","0","0","","30.294","1","25.45","1","7.23","1","","","3.25","1","0.02","2","0.18","1","7.43","1","4","2"
"정선해양관측","308-03","2006-08-10 10:40:00","125.833","36.33","0","10","","30.818","1","24.3","1","5.65","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-08-10 10:40:00","125.833","36.33","0","20","","32.007","1","20.41","1","6.19","1","","","7.36","1","0.01","2","0.12","1","9.86","1","",""
"정선해양관측","308-03","2006-08-10 10:40:00","125.833","36.33","0","30","","32.756","1","14.88","1","5.8","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-08-10 10:40:00","125.833","36.33","0","40","","32.777","1","14.33","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-10-13 08:30:00","125.833","36.33","0","0","","31.755","1","19.87","1","5.72","1","","","3.27","1","0.05","2","0.05","1","4.25","1","",""
"정선해양관측","308-03","2006-10-13 08:30:00","125.833","36.33","0","10","","31.771","1","19.87","1","5.66","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-10-13 08:30:00","125.833","36.33","0","20","","31.774","1","19.87","1","5.36","1","","","2.85","1","0.02","2","0.06","1","0.86","1","",""
"정선해양관측","308-03","2006-10-13 08:30:00","125.833","36.33","0","30","","32","1","17.67","1","4.59","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-10-13 08:30:00","125.833","36.33","0","44","","32.187","1","16.83","1","","","","","","","","","","","","","",""
"정선해양관측","308-03","2006-12-15 07:35:00","125.833","36.33","0","0","","32.397","1","12.28","1","6.21","1","","","11.32","1","2.38","2","0.54","1","2.12","1","",""
"정선해양관측","308-03","2006-12-15 07:35:00","125.833","36.33","0","10","","32.415","1","12.27","1","6.24","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-12-15 07:35:00","125.833","36.33","0","20","","32.421","1","12.27","1","6.41","1","","","12.22","1","16.13","2","0.63","1","15.77","1","",""
"정선해양관측","308-03","2006-12-15 07:35:00","125.833","36.33","0","30","","32.422","1","12.27","1","6.01","1","","","","","","","","","","","",""
"정선해양관측","308-03","2006-12-15 07:35:00","125.833","36.33","0","44","","32.426","1","12.28","1","5.97","1","","","12.3","1","6.61","2","0.66","1","6.36","1","",""
"정선해양관측","308-04","2006-02-12 05:40:00","125.6167","36.33","0","0","","32.193","1","4.17","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-02-12 05:40:00","125.6167","36.33","0","10","","32.192","1","4.16","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-02-12 05:40:00","125.6167","36.33","0","20","","32.198","1","4.3","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-02-12 05:40:00","125.6167","36.33","0","30","","32.214","1","4.3","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-02-12 05:40:00","125.6167","36.33","0","40","","32.208","1","4.56","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-04-15 10:50:00","125.6167","36.33","0","0","","32.273","1","6.49","1","","","","","","","","","","","","","9","2"
"정선해양관측","308-04","2006-04-15 10:50:00","125.6167","36.33","0","10","","32.305","1","6.04","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-04-15 10:50:00","125.6167","36.33","0","20","","32.432","1","5.72","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-04-15 10:50:00","125.6167","36.33","0","30","","32.435","1","5.71","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-04-15 10:50:00","125.6167","36.33","0","42","","32.439","1","5.71","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-06-14 06:20:00","125.6167","36.33","0","0","","32.506","1","18.84","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-06-14 06:20:00","125.6167","36.33","0","10","","32.567","1","17.09","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-06-14 06:20:00","125.6167","36.33","0","20","","32.797","1","8.32","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-06-14 06:20:00","125.6167","36.33","0","30","","32.742","1","7.84","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-06-14 06:20:00","125.6167","36.33","0","45","","32.725","1","7.82","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-08-10 09:30:00","125.6167","36.33","0","0","","31.9","1","27.81","1","","","","","","","","","","","","","15","2"
"정선해양관측","308-04","2006-08-10 09:30:00","125.6167","36.33","0","10","","31.858","1","26.21","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-08-10 09:30:00","125.6167","36.33","0","20","","32.532","1","20.15","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-08-10 09:30:00","125.6167","36.33","0","30","","32.922","1","12.52","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-08-10 09:30:00","125.6167","36.33","0","40","","32.96","1","12.4","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-10-13 07:20:00","125.6167","36.33","0","0","","31.343","1","21.65","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-10-13 07:20:00","125.6167","36.33","0","10","","31.347","1","21.69","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-10-13 07:20:00","125.6167","36.33","0","20","","31.583","1","20.44","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-10-13 07:20:00","125.6167","36.33","0","30","","32.255","1","16.49","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-10-13 07:20:00","125.6167","36.33","0","45","","32.327","1","15.75","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-12-15 06:40:00","125.6167","36.33","0","0","","32.462","1","11.86","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-12-15 06:40:00","125.6167","36.33","0","10","","32.463","1","11.88","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-12-15 06:40:00","125.6167","36.33","0","20","","32.477","1","11.89","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-12-15 06:40:00","125.6167","36.33","0","30","","32.507","1","11.88","1","","","","","","","","","","","","","",""
"정선해양관측","308-04","2006-12-15 06:40:00","125.6167","36.33","0","45","","32.542","1","11.85","1","","","","","","","","","","","","","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","0","","32.321","1","5.16","1","7.11","1","","","12.8","1","0.64","2","0.94","1","28.08","1","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","10","","32.321","1","5.16","1","7.11","1","","","","","","","","","","","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","20","","32.321","1","5.18","1","7.35","1","","","13.2","1","0.51","2","0.95","1","27.24","1","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","30","","32.322","1","5.2","1","7.21","1","","","","","","","","","","","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","50","","32.322","1","5.47","1","7.23","1","","","13.24","1","0.56","2","0.95","1","27.21","1","",""
"정선해양관측","308-05","2006-02-11 04:10:00","125.4217","36.33","0","60","","32.322","1","5.47","1","","","","","","","","","","","","","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","0","","32.555","1","6.82","1","7.33","1","","","12.37","1","0.03","2","0.78","1","14.96","1","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","10","","32.563","1","6.51","1","7.38","1","","","","","","","","","","","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","20","","32.553","1","6.41","1","7.15","1","","","12.14","1","0.02","2","0.72","1","15.52","1","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","30","","32.649","1","5.99","1","7.19","1","","","","","","","","","","","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","50","","32.66","1","5.92","1","7.03","1","","","13.16","1","0.03","2","0.91","1","17.25","1","",""
"정선해양관측","308-05","2006-04-15 08:10:00","125.4217","36.33","0","55","","32.662","1","5.92","1","","","","","","","","","","","","","",""
"정선해양관측","308-05","2006-06-14 05:10:00","125.4217","36.33","0","0","","32.08","1","16.55","1","6.25","1","","","3.07","1","0.08","2","0.17","1","3.92","1","",""
"정선해양관측","308-05","2006-06-14 05:10:00","125.4217","36.33","0","10","","32.287","1","15.71","1","6.38","1","","","","","","","","","","","",""
