"정선해양관측","307-06","2012-06-06 14:30:00","125.2083","36.925","0","0","","1","2","988","2","23.8","2","안개(Fog)","2","","","91%-100%","2","Stratus","2","","","NE ","2"
"정선해양관측","307-06","2012-08-10 23:13:00","125.2083","36.925","0","0","","2","2","987","2","30.7","2","","","","","","","","","","","NE ","2"
"정선해양관측","307-06","2012-10-06 18:30:00","125.2083","36.925","0","0","","8","2","1002","2","21.1","2","","","","","","","","","","","NW ","2"
"정선해양관측","307-06","2012-12-12 14:30:00","125.2083","36.925","0","0","","5","2","1007","2","6.7","2","","","","","31%-40%","2","Cirrus","2","","","NW ","2"
"정선해양관측","307-07","2012-02-04 21:00:00","125","36.925","0","0","","3","2","1014","2","3","2","","","","","","","","","","","NW ","2"
"정선해양관측","307-07","2012-04-07 13:15:00","125","36.925","0","0","","3","2","1007","2","11","2","쾌청(운량:0-2)","2","","","11%-20%","2","Cirrus","2","","","SE ","2"
"정선해양관측","307-07","2012-06-06 15:35:00","125","36.925","0","0","","1","2","989","2","24.8","2","안개(Fog)","2","","","91%-100%","2","Stratus","2","","","SW ","2"
"정선해양관측","307-07","2012-08-11 00:15:00","125","36.925","0","0","","2","2","987","2","31.8","2","","","","","","","","","","","NE ","2"
"정선해양관측","307-07","2012-10-06 19:30:00","125","36.925","0","0","","8","2","1001","2","20.7","2","","","","","","","","","","","N  ","2"
"정선해양관측","307-07","2012-12-12 15:35:00","125","36.925","0","0","","4","2","1006","2","5.8","2","","","","","21%-30%","2","Cirrus","2","","","NW ","2"
"정선해양관측","307-08","2012-02-04 22:00:00","124.7917","36.925","0","0","","3","2","1014","2","3.9","2","","","","","","","","","","","NE ","2"
"정선해양관측","307-08","2012-04-07 14:15:00","124.7917","36.925","0","0","","5","2","1006","2","7.5","2","","","","","31%-40%","2","Cirrus","2","","","S  ","2"
"정선해양관측","307-08","2012-06-06 16:40:00","124.7917","36.925","0","0","","1","2","988","2","24.2","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","","","SW ","2"
"정선해양관측","307-08","2012-08-11 01:16:00","124.7917","36.925","0","0","","2","2","987","2","28.3","2","","","","","","","","","","","NE ","2"
"정선해양관측","307-08","2012-10-06 20:40:00","124.7917","36.925","0","0","","8","2","1001","2","20.4","2","","","","","","","","","","","N  ","2"
"정선해양관측","307-08","2012-12-12 16:35:00","124.7917","36.925","0","0","","2","2","1008","2","5.8","2","","","FOREL-ULE SCALE VII","2","31%-40%","2","Cirrus","2","","","W  ","2"
"정선해양관측","307-09","2012-02-04 23:05:00","124.58","36.925","0","0","","3","2","1014","2","4.6","2","","","","","","","","","","","N  ","2"
"정선해양관측","307-09","2012-04-07 15:25:00","124.58","36.925","0","0","","7","2","1005","2","7.8","2","","","","","31%-40%","2","Cirrus","2","","","S  ","2"
"정선해양관측","307-09","2012-06-06 17:45:00","124.58","36.925","0","0","","3","2","988","2","23.6","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","","","NW ","2"
"정선해양관측","307-09","2012-08-11 02:25:00","124.58","36.925","0","0","","3","2","988","2","","","","","","","","","","","","","NE ","2"
"정선해양관측","307-09","2012-10-06 21:40:00","124.58","36.925","0","0","","8","2","1001","2","20.3","2","","","","","","","","","","","N  ","2"
"정선해양관측","307-09","2012-12-12 17:35:00","124.58","36.925","0","0","","3","2","1009","2","4.6","2","","","","","41%-50%","2","Cirrus","2","","","NW ","2"
"정선해양관측","307-10","2012-02-05 00:10:00","124.3717","36.925","0","0","","1","2","1014","2","5.4","2","","","","","","","","","","","S  ","2"
"정선해양관측","307-10","2012-04-07 17:55:00","124.3717","36.925","0","0","","7","2","1004","2","8.1","2","","","","","31%-40%","2","Cirrus","2","","","S  ","2"
"정선해양관측","307-10","2012-06-06 18:48:00","124.3717","36.925","0","0","","2","2","988","2","22.8","2","흐림(운량:8-10)","2","","","91%-100%","2","Stratus","2","","","NW ","2"
"정선해양관측","307-10","2012-08-11 03:49:00","124.3717","36.925","0","0","","3","2","987","2","28.1","2","","","","","","","","","","","NE ","2"
"정선해양관측","307-10","2012-10-06 22:40:00","124.3717","36.925","0","0","","8","2","1001","2","20.5","2","","","","","","","","","","","NW ","2"
"정선해양관측","307-10","2012-12-12 18:35:00","124.3717","36.925","0","0","","2","2","1009","2","6.5","2","","","","","","","","","","","W  ","2"
"정선해양관측","308-01","2012-02-05 12:25:00","126.24","36.33","0","0","","2","2","1008","2","4.5","2","흐림(운량:8-10)","2","","","91%-100%","2","","","","","E  ","2"
"정선해양관측","308-01","2012-04-08 07:40:00","126.24","36.33","0","0","","8","2","1002","2","8.4","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-01","2012-06-07 08:05:00","126.24","36.33","0","0","","2","2","987","2","18.3","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-01","2012-08-11 16:48:00","126.24","36.33","0","0","","0","2","988","2","35.4","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","NE ","2"
"정선해양관측","308-01","2012-10-07 11:30:00","126.24","36.33","0","0","","2","2","1002","2","24.2","2","","","","","21%-30%","2","Cirrostratus","2","Smooth-wavelets ","2","N  ","2"
"정선해양관측","308-01","2012-12-13 08:00:00","126.24","36.33","0","0","","4","2","1009","2","5.8","2","","","","","","","","","","","E  ","2"
"정선해양관측","308-02","2012-02-05 11:30:00","126.0383","36.33","0","0","","2","2","1014","2","6","2","흐림(운량:8-10)","2","","","91%-100%","2","","","","","E  ","2"
"정선해양관측","308-02","2012-04-08 06:45:00","126.0383","36.33","0","0","","8","2","1002","2","8.1","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-02","2012-06-07 07:00:00","126.0383","36.33","0","0","","3","2","937","2","18.5","2","안개(Fog)","2","","","","","","","","","SE ","2"
"정선해양관측","308-02","2012-08-11 15:53:00","126.0383","36.33","0","0","","0","2","989","2","35.6","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","NE ","2"
"정선해양관측","308-02","2012-10-07 10:30:00","126.0383","36.33","0","0","","3","2","1002","2","23.7","2","","","","","21%-30%","2","Cirrostratus","2","","","N  ","2"
"정선해양관측","308-02","2012-12-13 06:02:00","126.0383","36.33","0","0","","4","2","1009","2","5.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-03","2012-02-05 10:35:00","125.833","36.33","0","0","","2","2","1014","2","5.7","2","흐림(운량:8-10)","2","","","91%-100%","2","","","","","E  ","2"
"정선해양관측","308-03","2012-04-08 03:10:00","125.833","36.33","0","0","","6","2","1004","2","8.2","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-03","2012-06-07 06:00:00","125.833","36.33","0","0","","2","2","987","2","21","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-03","2012-08-11 14:43:00","125.833","36.33","0","0","","2","2","989","2","35.7","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","E  ","2"
"정선해양관측","308-03","2012-10-07 09:30:00","125.833","36.33","0","0","","3","2","1002","2","22.8","2","","","","","21%-30%","2","Cirrostratus","2","","","N  ","2"
"정선해양관측","308-03","2012-12-13 04:55:00","125.833","36.33","0","0","","4","2","1009","2","5","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-04","2012-02-05 09:31:00","125.6167","36.33","0","0","","3","2","1013","2","4.9","2","흐림(운량:8-10)","2","","","41%-50%","2","Stratocumulus","2","","","SE ","2"
"정선해양관측","308-04","2012-04-08 02:15:00","125.6167","36.33","0","0","","5","2","1003","2","8","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-04","2012-06-07 04:00:00","125.6167","36.33","0","0","","0","2","987","2","22.6","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-04","2012-08-11 13:37:00","125.6167","36.33","0","0","","2","2","989","2","34.9","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-04","2012-10-07 08:20:00","125.6167","36.33","0","0","","4","2","1001","2","22","2","","","","","21%-30%","2","Cirrostratus","2","","","N  ","2"
"정선해양관측","308-04","2012-12-13 03:53:00","125.6167","36.33","0","0","","0","2","1009","2","6.6","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-05","2012-02-05 08:35:00","125.4217","36.33","0","0","","3","2","1013","2","4.1","2","흐림(운량:8-10)","2","","","41%-50%","2","","","","","SE ","2"
"정선해양관측","308-05","2012-04-08 01:20:00","125.4217","36.33","0","0","","6","2","1005","2","8","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-05","2012-06-07 03:05:00","125.4217","36.33","0","0","","1","2","987","2","23.7","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-05","2012-08-11 12:32:00","125.4217","36.33","0","0","","4","2","989","2","33.4","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-05","2012-10-07 07:20:00","125.4217","36.33","0","0","","5","2","1001","2","21.4","2","","","","","21%-30%","2","Cirrostratus","2","","","NE ","2"
"정선해양관측","308-05","2012-12-13 02:53:00","125.4217","36.33","0","0","","2","2","1009","2","5.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-06","2012-02-05 07:35:00","125.2067","36.33","0","0","","3","2","1013","2","4.5","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-06","2012-04-08 00:20:00","125.2067","36.33","0","0","","6","2","1002","2","8.1","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-06","2012-06-07 02:05:00","125.2067","36.33","0","0","","2","2","987","2","22.7","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-06","2012-08-11 11:33:00","125.2067","36.33","0","0","","4","2","989","2","31.4","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-06","2012-10-07 06:10:00","125.2067","36.33","0","0","","5","2","1001","2","20.8","2","","","","","","","","","","","NE ","2"
"정선해양관측","308-06","2012-12-13 01:53:00","125.2067","36.33","0","0","","2","2","1009","2","7.4","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-07","2012-02-05 06:30:00","125","36.33","0","0","","5","2","1013","2","4.8","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-07","2012-04-07 23:25:00","125","36.33","0","0","","7","2","1002","2","7.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-07","2012-06-07 01:05:00","125","36.33","0","0","","2","2","988","2","22.6","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-07","2012-08-11 10:25:00","125","36.33","0","0","","4","2","988","2","30.5","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-07","2012-10-07 05:00:00","125","36.33","0","0","","8","2","1000","2","20.9","2","","","","","","","","","","","NE ","2"
"정선해양관측","308-07","2012-12-13 00:53:00","125","36.33","0","0","","3","2","1009","2","6.7","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-08","2012-02-05 05:25:00","124.7917","36.33","0","0","","4","2","1012","2","5.4","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-08","2012-04-07 22:25:00","124.7917","36.33","0","0","","7","2","1002","2","8.5","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-08","2012-06-07 00:04:00","124.7917","36.33","0","0","","1","2","989","2","23.2","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-08","2012-08-11 09:25:00","124.7917","36.33","0","0","","4","2","988","2","29.2","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-08","2012-10-07 04:00:00","124.7917","36.33","0","0","","8","2","1001","2","21","2","","","","","","","","","","","N  ","2"
"정선해양관측","308-08","2012-12-12 23:53:00","124.7917","36.33","0","0","","3","2","1009","2","5.7","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-09","2012-02-05 04:15:00","124.585","36.33","0","0","","0","2","1012","2","5.8","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-09","2012-04-07 21:25:00","124.585","36.33","0","0","","7","2","1003","2","8.1","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-09","2012-06-06 23:00:00","124.585","36.33","0","0","","3","2","988","2","23","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-09","2012-08-11 08:11:00","124.585","36.33","0","0","","3","2","988","2","28.9","2","쾌청(운량:0-2)","2","","","71%-80%","2","Cirrus","2","","","SE ","2"
"정선해양관측","308-09","2012-10-07 03:00:00","124.585","36.33","0","0","","8","2","1001","2","21.6","2","","","","","","","","","","","NW ","2"
"정선해양관측","308-09","2012-12-12 22:50:00","124.585","36.33","0","0","","3","2","1009","2","5.5","2","","","","","","","","","","","SE ","2"
"정선해양관측","308-10","2012-02-05 03:20:00","124.3833","36.33","0","0","","1","2","1014","2","6.1","2","","","","","","","","","","","S  ","2"
"정선해양관측","308-10","2012-04-07 20:25:00","124.3833","36.33","0","0","","7","2","1005","2","9.6","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-10","2012-06-06 22:00:00","124.3833","36.33","0","0","","3","2","988","2","22.7","2","","","","","","","","","","","SW ","2"
"정선해양관측","308-10","2012-08-11 07:09:00","124.3833","36.33","0","0","","5","2","989","2","28.8","2","쾌청(운량:0-2)","2","","","71%-80%","2","","","","","E  ","2"
"정선해양관측","308-10","2012-10-07 01:50:00","124.3833","36.33","0","0","","8","2","1002","2","21.2","2","","","","","","","","","","","NW ","2"
"정선해양관측","308-10","2012-12-12 21:50:00","124.3833","36.33","0","0","","3","2","1008","2","6.8","2","","","","","","","","","","","SE ","2"
"정선해양관측","309-01","2012-02-05 14:00:00","126.245","35.855","0","0","","2","2","1008","2","6.9","2","쾌청(운량:0-2)","2","","","11%-20%","2","","","","","E  ","2"
"정선해양관측","309-01","2012-04-09 08:25:00","126.245","35.855","0","0","","2","2","1002","2","9.8","2","안개(Fog)","2","","","1%-10%","2","Stratus","2","","","SW ","2"
"정선해양관측","309-01","2012-06-08 11:15:00","126.245","35.855","0","0","","1","2","984","2","19.4","2","비","2","","","91%-100%","2","Stratus","2","","","NE ","2"
"정선해양관측","309-01","2012-08-14 09:15:00","126.245","35.855","0","0","","4","2","987","2","26.9","2","흐림(운량:8-10)","2","","","71%-80%","2","","","","","E  ","2"
"정선해양관측","309-01","2012-10-08 09:10:00","126.245","35.855","0","0","","4","2","1001","2","22.6","2","","","","","41%-50%","2","Altocumulus","2","","","SE ","2"
"정선해양관측","309-01","2012-12-13 09:15:00","126.245","35.855","0","0","","4","2","1009","2","6.4","2","","","","","","","","","","","SE ","2"
"정선해양관측","309-02","2012-02-05 15:05:00","126.033","35.855","0","0","","5","2","1009","2","7.5","2","개임(운량:3-7)","2","","","21%-30%","2","","","","","E  ","2"
"정선해양관측","309-02","2012-04-09 09:40:00","126.033","35.855","0","0","","2","2","1002","2","10.5","2","안개(Fog)","2","","","1%-10%","2","Stratus","2","","","SW ","2"
"정선해양관측","309-02","2012-06-08 12:25:00","126.033","35.855","0","0","","2","2","984","2","17.9","2","안개(Fog)","2","","","91%-100%","2","Stratus","2","","","NE ","2"
"정선해양관측","309-02","2012-08-14 10:40:00","126.033","35.855","0","0","","4","2","987","2","27.1","2","흐림(운량:8-10)","2","","","71%-80%","2","","","","","E  ","2"
"정선해양관측","309-02","2012-10-08 10:20:00","126.033","35.855","0","0","","4","2","1001","2","22.8","2","","","","","41%-50%","2","Altocumulus","2","","","SE ","2"
"정선해양관측","309-02","2012-12-13 11:53:00","126.033","35.855","0","0","","4","2","1009","2","5.6","2","쾌청(운량:0-2)","2","","","31%-40%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-03","2012-02-05 16:10:00","125.8217","35.855","0","0","","6","2","1008","2","4.9","2","개임(운량:3-7)","2","","","21%-30%","2","","","","","E  ","2"
"정선해양관측","309-03","2012-04-09 10:35:00","125.8217","35.855","0","0","","3","2","1002","2","12.5","2","흐림(운량:8-10)","2","","","71%-80%","2","Stratus","2","","","SW ","2"
"정선해양관측","309-03","2012-06-08 13:25:00","125.8217","35.855","0","0","","2","2","984","2","19.8","2","비","2","","","91%-100%","2","Stratus","2","","","NE ","2"
"정선해양관측","309-03","2012-08-14 11:50:00","125.8217","35.855","0","0","","4","2","989","2","27.5","2","쾌청(운량:0-2)","2","","","71%-80%","2","","","","","E  ","2"
"정선해양관측","309-03","2012-10-08 11:30:00","125.8217","35.855","0","0","","3","2","1001","2","23.7","2","","","","","41%-50%","2","Altocumulus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","309-03","2012-12-13 13:00:00","125.8217","35.855","0","0","","4","2","1008","2","8.7","2","쾌청(운량:0-2)","2","","","1%-10%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-04","2012-02-05 17:10:00","125.6167","35.855","0","0","","5","2","1009","2","7.7","2","개임(운량:3-7)","2","","","41%-50%","2","Stratocumulus","2","","","NE ","2"
"정선해양관측","309-04","2012-04-09 11:35:00","125.6167","35.855","0","0","","3","2","1001","2","11.3","2","흐림(운량:8-10)","2","","","71%-80%","2","Stratus","2","","","SW ","2"
"정선해양관측","309-04","2012-06-08 14:28:00","125.6167","35.855","0","0","","1","2","984","2","20.3","2","비","2","","","91%-100%","2","Stratus","2","","","NE ","2"
"정선해양관측","309-04","2012-08-14 13:05:00","125.6167","35.855","0","0","","4","2","989","2","27.9","2","쾌청(운량:0-2)","2","","","81%-90%","2","","","","","E  ","2"
"정선해양관측","309-04","2012-10-08 12:30:00","125.6167","35.855","0","0","","2","2","1001","2","23.8","2","","","","","41%-50%","2","Altocumulus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","309-04","2012-12-13 14:07:00","125.6167","35.855","0","0","","5","2","1006","2","8.5","2","쾌청(운량:0-2)","2","","","1%-10%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-05","2012-02-06 00:05:00","125.4067","35.855","0","0","","3","2","1008","2","5.9","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-05","2012-04-09 12:35:00","125.4067","35.855","0","0","","2","2","1003","2","12.1","2","흐림(운량:8-10)","2","","","81%-90%","2","Stratus","2","","","S  ","2"
"정선해양관측","309-05","2012-06-08 15:32:00","125.4067","35.855","0","0","","1","2","984","2","22.1","2","흐림(운량:8-10)","2","","","71%-80%","2","Altostratus","2","","","NE ","2"
"정선해양관측","309-05","2012-08-14 14:05:00","125.4067","35.855","0","0","","4","2","989","2","28.3","2","쾌청(운량:0-2)","2","","","91%-100%","2","","","","","E  ","2"
"정선해양관측","309-05","2012-10-08 13:30:00","125.4067","35.855","0","0","","2","2","1001","2","23.8","2","","","","","41%-50%","2","Altocumulus","2","Calm-ripples ","2","SE ","2"
"정선해양관측","309-05","2012-12-13 15:07:00","125.4067","35.855","0","0","","5","2","1006","2","8.7","2","쾌청(운량:0-2)","2","","","1%-10%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-06","2012-02-06 01:05:00","125.205","35.855","0","0","","4","2","1005","2","7.2","2","","","","","","","","","","","SE ","2"
"정선해양관측","309-06","2012-04-09 13:35:00","125.205","35.855","0","0","","2","2","1002","2","14.1","2","흐림(운량:8-10)","2","","","81%-90%","2","Stratus","2","","","NE ","2"
"정선해양관측","309-06","2012-06-08 16:35:00","125.205","35.855","0","0","","2","2","984","2","23.1","2","","","","","61%-70%","2","Altostratus","2","","","NE ","2"
"정선해양관측","309-06","2012-08-14 15:10:00","125.205","35.855","0","0","","5","2","989","2","28.4","2","쾌청(운량:0-2)","2","","","91%-100%","2","","","","","SE ","2"
"정선해양관측","309-06","2012-10-08 14:30:00","125.205","35.855","0","0","","1","2","1001","2","23.8","2","","","","","41%-50%","2","Altocumulus","2","","","SE ","2"
"정선해양관측","309-06","2012-12-13 16:15:00","125.205","35.855","0","0","","5","2","1006","2","9","2","쾌청(운량:0-2)","2","","","1%-10%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-07","2012-02-06 02:00:00","125","35.855","0","0","","3","2","1005","2","7.4","2","","","","","","","","","","","E  ","2"
"정선해양관측","309-07","2012-04-09 14:20:00","125","35.855","0","0","","0","2","1001","2","13.4","2","흐림(운량:8-10)","2","","","81%-90%","2","Stratus","2","","","NW ","2"
"정선해양관측","309-07","2012-06-08 17:35:00","125","35.855","0","0","","1","2","984","2","22.6","2","","","","","41%-50%","2","Cirrostratus","2","","","NE ","2"
"정선해양관측","309-07","2012-08-14 16:10:00","125","35.855","0","0","","7","2","989","2","28.5","2","흐림(운량:8-10)","2","","","71%-80%","2","","","","","S  ","2"
"정선해양관측","309-07","2012-10-08 15:30:00","125","35.855","0","0","","1","2","1000","2","24","2","","","","","41%-50%","2","Altocumulus","2","","","S  ","2"
"정선해양관측","309-07","2012-12-13 17:07:00","125","35.855","0","0","","5","2","1005","2","8.3","2","쾌청(운량:0-2)","2","","","1%-10%","2","Cirrus","2","","","SE ","2"
"정선해양관측","309-08","2012-02-06 03:05:00","124.7967","35.855","0","0","","2","2","1006","2","6.8","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-08","2012-04-09 15:45:00","124.7967","35.855","0","0","","2","2","1002","2","12.8","2","안개(Fog)","2","","","1%-10%","2","Stratus","2","","","SE ","2"
"정선해양관측","309-08","2012-06-08 18:35:00","124.7967","35.855","0","0","","2","2","984","2","23.5","2","","","","","41%-50%","2","Cirrostratus","2","","","NE ","2"
"정선해양관측","309-08","2012-08-14 17:20:00","124.7967","35.855","0","0","","6","2","988","2","28.1","2","흐림(운량:8-10)","2","","","91%-100%","2","","","","","S  ","2"
"정선해양관측","309-08","2012-10-08 16:30:00","124.7967","35.855","0","0","","1","2","1001","2","23.5","2","","","FOREL-ULE SCALE VII","2","41%-50%","2","Altocumulus","2","","","SW ","2"
"정선해양관측","309-08","2012-12-13 18:12:00","124.7967","35.855","0","0","","5","2","1005","2","8.6","2","","","","","","","","","","","SE ","2"
"정선해양관측","309-09","2012-02-06 04:05:00","124.585","35.855","0","0","","4","2","1006","2","8","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-09","2012-04-09 16:45:00","124.585","35.855","0","0","","3","2","1003","2","12.3","2","안개(Fog)","2","","","1%-10%","2","Stratus","2","","","SE ","2"
"정선해양관측","309-09","2012-06-08 19:35:00","124.585","35.855","0","0","","2","2","984","2","23.2","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-09","2012-08-14 18:25:00","124.585","35.855","0","0","","5","2","988","2","28.3","2","흐림(운량:8-10)","2","","","71%-80%","2","","","","","S  ","2"
"정선해양관측","309-09","2012-10-08 17:40:00","124.585","35.855","0","0","","1","2","1000","2","23.2","2","","","","","41%-50%","2","Altocumulus","2","","","SE ","2"
"정선해양관측","309-09","2012-12-13 19:10:00","124.585","35.855","0","0","","6","2","1004","2","8.2","2","","","","","","","","","","","E  ","2"
"정선해양관측","309-10","2012-02-06 05:05:00","124.38","35.855","0","0","","4","2","1007","2","7.1","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-10","2012-04-09 18:00:00","124.38","35.855","0","0","","2","2","1005","2","11.7","2","흐림(운량:8-10)","2","","","1%-10%","2","Stratus","2","","","SE ","2"
"정선해양관측","309-10","2012-06-08 20:35:00","124.38","35.855","0","0","","2","2","984","2","23.2","2","","","","","","","","","","","NE ","2"
"정선해양관측","309-10","2012-08-14 19:35:00","124.38","35.855","0","0","","6","2","987","2","27.8","2","흐림(운량:8-10)","2","","","71%-80%","2","","","","","SW ","2"
"정선해양관측","309-10","2012-10-08 18:50:00","124.38","35.855","0","0","","1","2","1000","2","23","2","","","","","","","","","","","SE ","2"
"정선해양관측","309-10","2012-12-13 20:17:00","124.38","35.855","0","0","","6","2","1004","2","8.8","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-03","2012-02-06 14:40:00","125.8217","35.335","0","0","","2","2","1002","2","8.4","2","비","2","","","91%-100%","2","Nimbostratus","2","","","E  ","2"
"정선해양관측","310-03","2012-04-10 03:35:00","125.8217","35.335","0","0","","4","2","1002","2","12.4","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-03","2012-06-09 06:30:00","125.8217","35.335","0","0","","3","2","985","2","20.3","2","","","","","","","","","","","NE ","2"
"정선해양관측","310-03","2012-08-15 06:00:00","125.8217","35.335","0","0","","9","2","988","2","27.9","2","","","","","","","","","","","S  ","2"
"정선해양관측","310-03","2012-10-09 05:10:00","125.8217","35.335","0","0","","4","2","998","2","21","2","","","","","","","","","","","SE ","2"
"정선해양관측","310-03","2012-12-14 06:45:00","125.8217","35.335","0","0","","9","2","1000","2","7.9","2","비","2","","","81%-90%","2","","","","","E  ","2"
"정선해양관측","310-04","2012-02-06 13:40:00","125.6083","35.335","0","0","","2","2","1000","2","8.5","2","비","2","","","91%-100%","2","Nimbostratus","2","","","E  ","2"
"정선해양관측","310-04","2012-04-10 02:45:00","125.6083","35.335","0","0","","3","2","1003","2","11.4","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-04","2012-06-09 05:30:00","125.6083","35.335","0","0","","4","2","985","2","22.5","2","","","","","","","","","","","NE ","2"
"정선해양관측","310-04","2012-08-15 05:00:00","125.6083","35.335","0","0","","10","2","987","2","27.7","2","","","","","","","","","","","S  ","2"
"정선해양관측","310-04","2012-10-09 04:10:00","125.6083","35.335","0","0","","3","2","998","2","22","2","","","","","","","","","","","NE ","2"
"정선해양관측","310-04","2012-12-14 05:30:00","125.6083","35.335","0","0","","10","2","1000","2","8.1","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-05","2012-02-06 12:40:00","125.4067","35.335","0","0","","2","2","1003","2","8.2","2","비","2","","","91%-100%","2","Nimbostratus","2","","","E  ","2"
"정선해양관측","310-05","2012-04-10 01:40:00","125.4067","35.335","0","0","","3","2","1002","2","11.3","2","","","","","","","","","","","SE ","2"
"정선해양관측","310-05","2012-06-09 04:30:00","125.4067","35.335","0","0","","6","2","985","2","21.4","2","","","","","","","","","","","NE ","2"
"정선해양관측","310-05","2012-08-15 03:50:00","125.4067","35.335","0","0","","9","2","988","2","28","2","","","","","","","","","","","S  ","2"
"정선해양관측","310-05","2012-10-09 03:10:00","125.4067","35.335","0","0","","2","2","997","2","22.2","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-05","2012-12-14 04:20:00","125.4067","35.335","0","0","","8","2","1000","2","8.8","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-06","2012-02-06 11:45:00","125.2017","35.335","0","0","","6","2","1005","2","8.1","2","비","2","","","91%-100%","2","Nimbostratus","2","","","SE ","2"
"정선해양관측","310-06","2012-04-10 00:40:00","125.2017","35.335","0","0","","2","2","1003","2","11.7","2","","","","","","","","","","","SE ","2"
"정선해양관측","310-06","2012-06-09 03:30:00","125.2017","35.335","0","0","","5","2","986","2","22","2","","","","","","","","","","","NNE","2"
"정선해양관측","310-06","2012-08-15 02:50:00","125.2017","35.335","0","0","","10","2","987","2","28.4","2","","","","","","","","","","","SW ","2"
"정선해양관측","310-06","2012-10-09 02:10:00","125.2017","35.335","0","0","","2","2","999","2","22.5","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-06","2012-12-14 03:17:00","125.2017","35.335","0","0","","8","2","1000","2","9.3","2","","","","","","","","","","","E  ","2"
"정선해양관측","310-07","2012-02-06 10:50:00","125","35.335","0","0","","4","2","1004","2","7.9","2","흐림(운량:8-10)","2","","","91%-100%","2","","","","","E  ","2"
"정선해양관측","310-07","2012-04-09 23:45:00","125","35.335","0","0","","3","2","1004","2","11.5","2","","","","","","","","","","","S  ","2"
"정선해양관측","310-07","2012-06-09 02:25:00","125","35.335","0","0","","4","2","984","2","22","2","","","","","","","","","","","NNE","2"
"정선해양관측","310-07","2012-08-15 01:45:00","125","35.335","0","0","","10","2","987","2","28.4","2","","","","","","","","","","","SW ","2"
"정선해양관측","310-07","2012-10-09 01:00:00","125","35.335","0","0","","1","2","998","2","22.5","2","","","","","","","","","","","E  ","2"
